BID	1.42528352424642
CAV1	1.34643616610486
CHEK1	1.14419660869232
COL6A1	4.24432340527147
CCNB1	1.33234632684908
CCND1	1.51894005433623
EGFR	1.13098890970853
GSK3A	1.25268703915135
GSK3B	1.25268703915135
ERBB3	1.09832810475438
HSPA1A	2.92673751512016
IRS1	1.14073792650177
KRAS	1.25671600945696
MAPK1	1.20510208708978
MAPK3	1.20510208708978
MRE11A	1.00291793873058
CDH2	1.30699547423333
NOTCH1	1.10523941320933
PDCD4	2.86079857230864
RBM3	1.16513945871036
RB1	1.24086895426422
RPS6	1.39488647395396
SCD1	2.98446122659466
STMN1	1.28259291735236
SYK	1.28512021300311
KIT	1.34742981934202
FRAP1	1.17876638342829
RPS6KB1	1.27894799701682
ARHGAP27	1
CARD11	1
ERCC4	1
FAM117B	1
FAM53C	1
HELB	1
KIAA1324	1
MUC6	1
NCAM2	1
PCNX	1
POLR3C	1
SEMA3E	1
ST18	1
TFDP1	1
TP53	1
VANGL2	1
